Posting Date,Canceled,Customer/Vendor Code,Customer/Vendor Name,Customer/Vendor Ref. No.,Item No.,Item/Service Description,Quantity,UoM Code,Price,Row Total
16.11.2022,N,UVG0025,GOURMET CHEFS PTE LTD,2378,OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,100,Manual,4.4,440
16.11.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3074348,COLD01,CHICKEN- OLD FOWL,41.6,Manual,4.6,191.36
16.11.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3074348,CBON01,CHICKEN BONE,100,Manual,2.5,250
16.11.2022,N,UVL0024,LAM KEE FISHERIES PTE LTD,236358,FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,200,Manual,18.3,"3,660.00"
16.11.2022,N,UVG0001,GOODCROP PTE LTD,2204049,CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,300,Manual,2.6,780
16.11.2022,N,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,112022-0317,PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP) 15KG/CTNS,600,Manual,4.5,"2,700.00"
16.11.2022,N,UVA0019,AMAX FOODS PTE LTD,816381,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,900,Manual,3.4,"3,060.00"
16.11.2022,N,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,20690M,BBR002,BEEF BRISKET PE * (QUALITY BEEF-BRAZIL),223.31,Manual,7.8,"1,741.80"
16.11.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A11091,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
16.11.2022,N,UVO0004,OJJ FOODS PTE LTD,22195863,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
16.11.2022,N,UVJ0018,JB FROZEN FOOD PTE LTD,22/56397,PBEL05-11,PORK BELLY SINGLE RIBBED SKIN-ON (ALIBEM-BRAZIL),868.24,Manual,4.7,"4,080.73"
16.11.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,108357,FSB002-03,FISH- FRESH SEABASS 500-600GM,1.9,Manual,8,15.2
16.11.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,108357,FSN003,FISH- FRESH TOMAN FILLET,6,Manual,11.2,67.2
16.11.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,108348,FTI002,FISH- FRESH RED TILAPIA,10.2,Manual,6.5,66.3
16.11.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,108348,FGR004,FISH- FRESH FLOWER GROUPER,11.9,Manual,11,130.9
16.11.2022,N,UVI0005,INTEROCEAN FOODS PTE LTD,22-18381,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),986.97,Manual,7.8,"7,698.37"
16.11.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220450,,LC10051 CONTAINER NO OOLU6292587 ASAPSI220300 PAID TO CARRIER ON BEHALF,0,,661,661
16.11.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,IV20220363,,LC10051 CONTAINER NO OOLU6292587 ASAPSI220300 FREIGHT CHARGES,0,,533.48,533.5
16.11.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220463,,LC10044 CONTAINER NO BMOU9402065 ASAPSI220286 CONTAINER SHIFTING ONE WAY,0,,120.02,120
16.11.2022,N,USVE0005,EH CONSULTANT SERVICES,CSE1122007,,LABOUR CHARGE FOR REPAIR OF  EPSON LQ-680 PRINTER S/N CRDY020538,0,,80,80
16.11.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029334,,FRIMESA PORK FEET  20KG  32 PAL   16.11.22  TO  15.12.22,0,,"1,599.98","1,600.00"
17.11.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22K11710,FSI001,FISH- SHISHAMO 120gm 30pkt/ctn,150,Manual,1.8,270
17.11.2022,N,UVL0032,LONG YUE TENG TRADING PTE LTD,6207,SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,154,Manual,8,"1,232.00"
17.11.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1558411,CWIN05-04,CHICKEN WING 120GMUP / 120-150gm UP (PD/SEARA/AVIA)15kg/ctn,20,Manual,45.75,915
17.11.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3074764,COLD01,CHICKEN- OLD FOWL,27.6,Manual,4.6,126.96
17.11.2022,N,UVP0002,PIN CORPORATION PTE LTD,43536,CWIN01-05,CHICKEN WING 75-90gm (PERDIAGO) 15kg/ctn,20,Manual,57,"1,140.00"
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,SCS003,SEAFOOD- CRAB STICK 250gmX20pkt,"2,700.00",Manual,0.35,945
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,30,Manual,2,60
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PBEL05-22,PORK BELLY (BOSELER-GERMANY),18.12,Manual,2,36.24
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PBEL05-22,PORK BELLY (BOSELER-GERMANY),18.24,Manual,2,36.48
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PBEL05-22,PORK BELLY (BOSELER-GERMANY),17.72,Manual,2,35.44
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PSOF010,PORK SOFTBONE (COLES-AUST),60,Manual,2,120
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PTAI02,PORK TAIL (COSTA FOOD MEAT) 10KG/CTNS,10,Manual,2,20
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,BTO001,BEEF TONGUE,21,Manual,2,42
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PFER06,PORK BONE (COSTA-SPAIN),390,Manual,0.6,234
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PLEG05-04,PORK LEG (SPAIN),17.65,Manual,2.2,38.83
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PLEG05-04,PORK LEG (SPAIN),21.18,Manual,2.2,46.6
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PLEG05-04,PORK LEG (SPAIN),18.66,Manual,2.2,41.05
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PLEG05-04,PORK LEG (SPAIN),19.71,Manual,2.2,43.36
17.11.2022,N,UVC0001,CASH SUPPLIER (NON-GST),68887,PLEG05-04,PORK LEG (SPAIN),21.55,Manual,2.2,47.41
17.11.2022,N,UVT0023,TOP CHOICE FOOD (S) PTE LTD,2231022,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,270,Manual,8.2,"2,214.00"
17.11.2022,N,UVA0021,AH PENG FISH FOOD SUPPLIER PTE LTD,22107693,OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,500,Manual,0.31,155
17.11.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1238790,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 12X300gm,120,Manual,2.5,300
17.11.2022,Y,UVM0001,MUA HIN POULTRY FARM PTE LTD,1558855,CWHL03,CHICKEN- WHOLE LEG (SEARA/LAR) 15kg/ctn,120,Manual,37.5,"4,500.00"
17.11.2022,C,UVM0001,MUA HIN POULTRY FARM PTE LTD,1558855,CWHL03,CHICKEN- WHOLE LEG (SEARA/LAR) 15kg/ctn,120,Manual,37.5,"4,500.00"
17.11.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1558855,CWHL03,CHICKEN- WHOLE LEG (SEARA/LAR) 15kg/ctn,120,Manual,35.25,"4,230.00"
17.11.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1471301,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,50,Manual,4,200
17.11.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1471301,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,15,Manual,5,75
17.11.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1238743,OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,50,Manual,4.65,232.5
17.11.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1238743,OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,60,Manual,3.5,210
17.11.2022,N,UVO0004,OJJ FOODS PTE LTD,22196445,PTRI02,PORK TRIMMING FRESH,221.9,Manual,3,665.7
17.11.2022,N,UVO0004,OJJ FOODS PTE LTD,22196445,PTRI03,PORK TRIMMING FROZEN,"1,522.10",Manual,2,"3,044.20"
