week_start,item_code,description,vendor_code,vendor_name,price,group_average_price,group_min_price,group_max_price
2022-11-14,PTRI03,PORK TRIMMING FROZEN,UVO0004,OJJ FOODS PTE LTD,2.0,2.0,1.3,2.5
2022-11-14,RICE07,RICE- RICE 25KG,UVS0058,SUNRISE FOOD PTE LTD,39.6,39.6,39.6,39.6
2022-11-14,SAUCE-01,SAUCE DARK SOYA 5L/TIN,UVS0058,SUNRISE FOOD PTE LTD,11.5,11.5,11.5,11.5
2022-11-14,SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,52.21,51.644999999999996,51.07,52.21
2022-11-14,SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,UVL0032,LONG YUE TENG TRADING PTE LTD,16.0,8.0,8.0,8.0
2022-11-14,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,UVT0006,THE SEAFOOD COMPANY PTE LTD,11.5,11.5,11.5,11.5
2022-11-14,SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,8.5,8.5,8.5,10.5
2022-11-14,SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,UVP0001,PAN OCEAN SINGAPORE PTE LTD,10.5,8.5,8.5,10.5
2022-11-14,SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,UVZ0003,ZUZEN FOOD PTE LTD,5.9,5.9,5.7,6.5
2022-11-14,SCS003,SEAFOOD- CRAB STICK 250gmX20pkt,UVC0001,CASH SUPPLIER (NON-GST),0.35,0.35,0.35,0.35
2022-11-14,SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,2.5,2.5,2.5,2.5
2022-11-14,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.6,8.3,8.3,8.6
2022-11-14,SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,UVT0006,THE SEAFOOD COMPANY PTE LTD,1.8,1.8,1.6,1.8
2022-11-14,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.5,9.5,9.5,9.5
2022-11-14,SSR03,SEAFOOD- CALAMARI (180pcs/ctn) 10X1kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.0,9.0,9.0,9.0
2022-11-14,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,UVJ0001,JCS SHRIMPS PTE LTD,19.6,10.3,9.5,11.5
2022-11-14,SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),UVF0021,FARMFOOD TRADING PTE LTD,12.5,12.5,12.5,12.5
2022-11-14,SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),UVF0021,FARMFOOD TRADING PTE LTD,10.33,10.33,10.33,10.33
2022-11-14,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,UVS0005,SONG FISH DEALER PTE LTD,8.5,8.5,8.5,9.5
2022-11-14,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,UVS0005,SONG FISH DEALER PTE LTD,7.8,7.55,6.9,9.0
2022-11-14,SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,UVF0021,FARMFOOD TRADING PTE LTD,8.37,8.37,8.37,8.37
2022-11-14,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,UVT0006,THE SEAFOOD COMPANY PTE LTD,9.6,9.6,9.6,10.5
2022-11-14,SWC004-01,SEAFOOD- GONG GONG 20kg,UVL0005,LEE HUAT SEAFOOD SUPPLIER,4.5,4.5,4.5,4.5
2022-11-14,SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,UVL0005,LEE HUAT SEAFOOD SUPPLIER,4.0,4.0,4.0,4.0
2022-11-21,BBA001,BEEF BALL 1kg/pkt (PING PONG),UVP0014,PING PONG FOODS PTE LTD,9.0,9.0,9.0,9.0
2022-11-21,BCHO03,BEEF CHOP (STRIPLOIN) STEAK (BUTHER'S RIDGE) 500GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,7.6,7.6,7.6,7.6
2022-11-21,BCR001,BEEF CHUCK BRAZIL,UVA0019,AMAX FOODS PTE LTD,7.2,7.2,7.2,7.2
2022-11-21,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),UVA0019,AMAX FOODS PTE LTD,7.9,7.9,7.8,8.5
2022-11-21,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),UVK0002,KOH SEE LONG FOOD PTE LTD,8.0,7.9,7.8,8.5
2022-11-21,BFT006,BEEF PADDY WACK (QUALITY BEEF),UVK0002,KOH SEE LONG FOOD PTE LTD,3.2,3.2,3.2,3.2
2022-11-21,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),UVI0005,INTEROCEAN FOODS PTE LTD,22.799999999999997,7.75,6.1,7.8
2022-11-21,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),UVJ0018,JB FROZEN FOOD PTE LTD,7.7,7.75,6.1,7.8
2022-11-21,BMB002,BEEF MARROW BONE CUT 2 INCH,UVG0016,GOLD HOG SUPPLY PTE LTD,2.1,2.1,1.9,2.2
2022-11-21,BMB002,BEEF MARROW BONE CUT 2 INCH,UVK0002,KOH SEE LONG FOOD PTE LTD,2.2,2.1,1.9,2.2
2022-11-21,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.0,3.0,3.0
2022-11-21,BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),UVE0008,EURACO FINEFOOD PTE LTD,26.0,26.0,26.0,29.5
2022-11-21,BMS001,BEEF MEAT SLICED 6X2KG/CTNS [HALAL],UVT0021,T&L INDUSTRIES PTE LTD,8.8,8.8,8.8,8.8
2022-11-21,BOM001-03,BEEF OMASUM BRAZIL,UVK0002,KOH SEE LONG FOOD PTE LTD,7.5,7.5,7.4,7.6
2022-11-21,BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.0,3.0,3.0
2022-11-21,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.0,3.0,3.0
2022-11-21,BSL001-05,CHILLED BEEF STRIPLOIN (PS NZ SILVERFERN / AUST MIDFIELD)),UVH0021,HEINRICH FOOD PTE LTD,19.5,19.5,19.5,19.5
2022-11-21,BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),UVC0025,CHEE SONG FOODS PTE LTD,10.5,9.55,9.5,10.5
2022-11-21,BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,UVH0021,HEINRICH FOOD PTE LTD,96.0,46.0,42.8,48.0
2022-11-21,BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,14.0,7.0,6.0,7.0
2022-11-21,BSU003-02,BEEF SHABU SHABU (BUTHER'S RIDGE) 400GMX20PKT,UVS0008,COUNTRY FOODS PTE LTD,7.0,7.0,7.0,7.0
2022-11-21,CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,UVM0001,MUA HIN POULTRY FARM PTE LTD,4.3,4.3,4.3,4.4
2022-11-21,CBON01,CHICKEN BONE,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,5.0,2.5,2.5,3.56
2022-11-21,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,2.8,1.9,1.9,2.8
2022-11-21,CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),UVS0008,COUNTRY FOODS PTE LTD,3.5,3.5,3.3,3.5
2022-11-21,CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,UVG0001,GOODCROP PTE LTD,2.6,2.6,2.6,2.6
2022-11-21,CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,UVK0002,KOH SEE LONG FOOD PTE LTD,2.6,2.6,2.5,2.7
2022-11-21,CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,UVP0016,PREMIER FOODS ASIA PTE LTD,7.1,7.1,7.1,7.1
2022-11-21,CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,8.2,8.2,8.2,8.2
2022-11-21,CLIV01,CHICKEN HEART,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,8.0,8.0,8.0,8.0
2022-11-21,CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,UVS0008,COUNTRY FOODS PTE LTD,4.9,4.9,3.1,4.9
2022-11-21,CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),UVC0025,CHEE SONG FOODS PTE LTD,1.75,2.025,1.75,2.3
2022-11-21,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,UVS0008,COUNTRY FOODS PTE LTD,2.5,2.5,2.5,2.5
2022-11-21,CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),UVS0008,COUNTRY FOODS PTE LTD,5.0,2.5,2.5,2.5
2022-11-21,COLD01,CHICKEN- OLD FOWL,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,4.6,4.6,4.6,4.6
2022-11-21,CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,9.0,9.0,9.0,9.0
2022-11-21,CWHL03,CHICKEN- WHOLE LEG (SEARA/LAR) 15kg/ctn,UVM0001,MUA HIN POULTRY FARM PTE LTD,70.5,36.375,35.25,37.5
2022-11-21,CWHL14,CHICKEN- WHOLE LEG 230-260GM (FRESH),UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,38.0,9.5,9.5,9.5
2022-11-21,CWIN01-03,CHICKEN WING 80-100GM UP (SEARA) 2KGX6PKT,UVM0001,MUA HIN POULTRY FARM PTE LTD,3.8,3.8,3.8,3.8
2022-11-21,CWIN01-05,CHICKEN WING 75-90gm (PERDIAGO) 15kg/ctn,UVP0002,PIN CORPORATION PTE LTD,114.0,57.0,57.0,63.0
2022-11-21,CWIN06-07,CHICKEN WING STICK (AURORA) 1kgX12pkt,UVI0005,INTEROCEAN FOODS PTE LTD,3.1,3.1,3.1,3.1
2022-11-21,DEER01,DEER MEAT,UVM0001,MUA HIN POULTRY FARM PTE LTD,60.0,30.0,28.0,30.0
2022-11-21,DUCK03-01,DUCK- 2JOINT DUCK WING,UVK0007,KENDO TRADING PTE LTD,2.8,2.8,2.8,2.8
2022-11-21,DUCK03-02,DUCK- DUCK 3JOINT WING EDEN DUCK 12X1kg/ctn,UVK0007,KENDO TRADING PTE LTD,3.2,3.2,3.2,3.2
2022-11-21,DUCK04-02,DUCK- SMOKE DUCK BREAST (ORIGINAL) 220gm/pcsS,UVA0004,ARCO MARKETING PTE LTD,9.0,9.0,9.0,9.5
2022-11-21,DUCK05-02,DUCK TONGUE,UVM0016,MAMAMI DEAL PTE LTD,15.0,15.0,15.0,19.0
2022-11-21,DUCK06,DUCK HEAD 5KG/PKT,UVK0007,KENDO TRADING PTE LTD,6.0,2.0,2.0,3.5
2022-11-21,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,UVP0001,PAN OCEAN SINGAPORE PTE LTD,8.0,6.8,5.5,8.2
2022-11-21,FBA001-02,FISH- WHOLE BATANG 3/4KG (NSW-LH),UVL0005,LEE HUAT SEAFOOD SUPPLIER,8.3,7.550000000000001,6.8,8.3
2022-11-21,FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,UVT0009,TS FROZEN SEAFOOD,2.38,2.38,2.38,2.38
2022-11-21,FCS001,FISH- CHILEAN SALMON FILLET SKIN-ON 3-4LB/PCS 10kg/ctns,UVL0024,LAM KEE FISHERIES PTE LTD,18.3,18.3,17.7,19.5
2022-11-21,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,UVS0046,STS SEAFOOD DIRECT PTE LTD,160.0,50.0,49.0,58.0
2022-11-21,FCU001,FISH- CUTTLEFISH 5kg/pkt,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,25.5,5.1,5.1,5.1
2022-11-21,FGR004,FISH- FRESH FLOWER GROUPER,UVT0021,T&L INDUSTRIES PTE LTD,31.5,10.5,9.5,13.0
2022-11-21,FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.0,3.0,3.0,3.0
2022-11-21,FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,UVS0005,SONG FISH DEALER PTE LTD,7.5,7.5,7.5,7.5
2022-11-21,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,UVT0021,T&L INDUSTRIES PTE LTD,51.0,17.0,14.5,17.0
2022-11-21,FRS005,FISH- RED SNAPPER FISH,UVT0021,T&L INDUSTRIES PTE LTD,33.0,16.5,14.0,17.0
2022-11-21,FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.8,3.8,3.8,3.8
2022-11-21,FSB002-01,FISH- FRESH SEABASS 600-700GM,UVT0033,TIONG HIN FISH MERCHANT CO,13.28,6.779999999999999,6.0,7.45
2022-11-21,FSB002-02-02,FISH- FRESH SEABASS 800-900GM,UVT0033,TIONG HIN FISH MERCHANT CO,19.799999999999997,6.6,6.6,6.89
2022-11-21,FSB002-03,FISH- FRESH SEABASS 500-600GM,UVT0021,T&L INDUSTRIES PTE LTD,16.0,6.7,6.7,8.0
2022-11-21,FSB002-03,FISH- FRESH SEABASS 500-600GM,UVT0033,TIONG HIN FISH MERCHANT CO,73.8,6.7,6.7,8.0
2022-11-21,FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,UVT0033,TIONG HIN FISH MERCHANT CO,6.78,6.8,6.78,7.02
2022-11-21,FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,UVT0006,THE SEAFOOD COMPANY PTE LTD,8.2,8.2,7.5,8.2
2022-11-21,FSN003,FISH- FRESH TOMAN FILLET,UVA0030,AH TECK (TNL),30.599999999999998,11.2,9.5,11.2
2022-11-21,FSN003,FISH- FRESH TOMAN FILLET,UVT0021,T&L INDUSTRIES PTE LTD,33.599999999999994,11.2,9.5,11.2
2022-11-21,FSR002,FISH- STING RAY 1000-2000gm 10kg/ctn,UVL0005,LEE HUAT SEAFOOD SUPPLIER,9.0,9.0,9.0,9.0
2022-11-21,FTI002,FISH- FRESH RED TILAPIA,UVA0030,AH TECK (TNL),5.5,6.5,5.0,6.5
2022-11-21,FUN002,UNAGI KABAYAKI 200GMX50PCS 10KG/CTNS (IWP-PACKING),UVF0021,FARMFOOD TRADING PTE LTD,27.5,27.5,27.5,27.5
2022-11-21,FUN003,UNAGI KABAYAKI 250GM/PKT ** 50PCS,UVF0021,FARMFOOD TRADING PTE LTD,5.5,5.5,5.5,5.5
2022-11-21,FYC001,FISH- YELLOW CROAKER 300-400GM,UVL0032,LONG YUE TENG TRADING PTE LTD,5.5,5.5,5.5,8.5
2022-11-21,FYT001,FISH- YELLOW TAIL FILLET BONELESS,UVL0005,LEE HUAT SEAFOOD SUPPLIER,5.0,5.0,5.0,5.0
2022-11-21,MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,UVG0016,GOLD HOG SUPPLY PTE LTD,16.5,16.5,15.0,16.5
2022-11-21,MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,USVS0018,SINGYI F&B PTE LTD,7.8,7.8,7.8,7.8
2022-11-21,MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,7.8,7.95,7.8,8.6
2022-11-21,MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),UVT0021,T&L INDUSTRIES PTE LTD,11.7,11.7,11.7,11.7
2022-11-21,MSV002,SHEEP FEET,UVK0002,KOH SEE LONG FOOD PTE LTD,6.4,6.4,6.4,6.4
2022-11-21,MTU005,LAMB NECK PIECES FREW (MIDFIELD),UVK0002,KOH SEE LONG FOOD PTE LTD,5.8,5.8,4.1,6.0
2022-11-21,MTU007,MUTTON- SHEEP HEAD (BRAIN & TONGUE),UVK0002,KOH SEE LONG FOOD PTE LTD,8.8,8.8,8.8,8.8
2022-11-21,OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-11-21,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,8.0,4.0,4.0,4.0
2022-11-21,OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.3,6.3,6.3,6.3
2022-11-21,OBC001,OTHER- CARROT DICED 2.5KGX4PKT/CTNS,UVB0006,BEN FOODS (S) PTE LTD,1.55,1.55,1.55,1.55
2022-11-21,OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,UVP0002,PIN CORPORATION PTE LTD,1.9,1.9,1.9,2.05
2022-11-21,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,UVT0023,TOP CHOICE FOOD (S) PTE LTD,8.2,8.2,8.2,8.2
2022-11-21,OCA002,OTHER- CAULIFORNIA MIX 10X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,2.05,2.05,2.05,2.05
2022-11-21,OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),UVA0001,ANGLISS SINGAPORE PTE LTD,9.0,9.0,9.0,9.0
2022-11-21,OCH002,OTHER- CHEDDAR CHEESE SHREDDED 2kg,UVB0006,BEN FOODS (S) PTE LTD,11.25,11.25,11.25,11.25
2022-11-21,OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,UVF0021,FARMFOOD TRADING PTE LTD,4.73,4.725,4.72,4.73
2022-11-21,OCN002,OTHER- CHICKEN NUGGETS 18X400GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.2,3.2,3.2,3.2
2022-11-21,OCS001,OTHER- CHAR SIEW CUBE,UVC0014,COSS FOOD MARKETING PTE LTD,2.75,2.75,2.75,2.75
2022-11-21,ODB003-02,OTHER- LOTUS LEAF BUN 28g x 10's,UVC0014,COSS FOOD MARKETING PTE LTD,2.8,1.4,1.4,1.4
2022-11-21,ODU010,OTHER- BIBIGO PORK GYOZA,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,2.6,2.6,2.6,2.6
2022-11-21,ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,1.54,1.54,1.54,1.54
2022-11-21,OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,UVB0006,BEN FOODS (S) PTE LTD,1.1,1.1,1.1,1.1
2022-11-21,OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,3.5,3.5,2.8,3.5
2022-11-21,OEG001,OTHER- SALTED YELLOW YOLK 50PCS/TRAY,UVK0011,KAI YOUNG HUAT EGGS PTE LTD,0.45,0.45,0.45,0.45
2022-11-21,OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,UVB0006,BEN FOODS (S) PTE LTD,3.5,3.5,3.5,3.5
2022-11-21,OFF006-01,OTHER- POTATOES CUTLET (BERGEDIL) 12PCSX40G,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,3.0,3.0,3.0,3.0
2022-11-21,OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,8.75,8.75,8.75,8.75
2022-11-21,OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,UVS0008,COUNTRY FOODS PTE LTD,7.5,7.5,7.5,7.5
2022-11-21,OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UVJ0018,JB FROZEN FOOD PTE LTD,0.89,0.9,0.89,0.9
2022-11-21,OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,UVS0008,COUNTRY FOODS PTE LTD,7.2,3.6,3.6,3.6
2022-11-21,OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,UVA0021,AH PENG FISH FOOD SUPPLIER PTE LTD,0.31,0.31,0.31,0.31
2022-11-21,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,10.0,5.0,5.0,5.0
2022-11-21,OOI004,OTHER- COOKING OIL RED TIN GW16KG,UVC0038,CELESTIAL VENTURES SDN BHD,24.45,24.25,23.65,24.45
2022-11-21,OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,UVA0001,ANGLISS SINGAPORE PTE LTD,5.0,5.0,5.0,5.0
2022-11-21,OPA002,OTHER- FISH PASTE 1KG/PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,3.85,3.85,3.85,3.85
2022-11-21,OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,UVS0034,SIN MUI HENG FOOD INDUSTRIES,35.0,35.0,35.0,35.0
2022-11-21,OPO001-03,OTHER- CHICKEN POPCORN HOT & SPICY 18X400GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.95,3.95,3.95,3.95
2022-11-21,OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,7.0,7.0,6.85,7.0
2022-11-21,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),UVS0008,COUNTRY FOODS PTE LTD,8.0,8.0,7.5,8.0
2022-11-21,OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-11-21,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,4.0,4.0,3.7,4.0
2022-11-21,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-11-21,OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,UVS0008,COUNTRY FOODS PTE LTD,3.7,3.7,3.2,3.7
2022-11-21,OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.95,3.95,3.95,3.95
2022-11-21,OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.5,3.5,3.5
2022-11-21,ORM008,OTHER- INSTANT NOODLES - E ZEE,UVS0058,SUNRISE FOOD PTE LTD,17.0,17.0,17.0,17.0
2022-11-21,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,9.4,4.7,4.7,4.7
2022-11-21,OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,UVP0016,PREMIER FOODS ASIA PTE LTD,8.75,8.75,8.75,8.75
2022-11-21,OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,UVB0006,BEN FOODS (S) PTE LTD,2.5,2.5,2.5,2.5
2022-11-21,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-11-21,OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,UVS0055,SUN SEAFOOD PTE LTD,0.83,0.83,0.83,0.83
2022-11-21,OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.3,3.3,3.3,3.3
2022-11-21,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),UVB0006,BEN FOODS (S) PTE LTD,8.5,8.5,8.5,8.5
2022-11-21,OWS0002,OTHER- WASABI MINI PKT 2.6GM/SACHETS,UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,0.05,0.05,0.05,0.05
2022-11-21,OYR001,OTHER- FRIED YAM RING 230gm,USVS0018,SINGYI F&B PTE LTD,3.8,3.8,3.8,4.0
2022-11-21,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.8,6.8,6.8,6.8
2022-11-21,PBAL03,PORK BALL (LION DANCE) 100'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-11-21,PBAL06,PORK BALL LION DANCE 60'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-11-21,PBEL05-09,PORK BELLY SHEET RIBBED AURORA 25KG/CTNS,UVC0011,CHIP HONG FARM PRODUCT,4.8,4.8,4.8,4.8
2022-11-21,PBEL05-11,PORK BELLY SINGLE RIBBED SKIN-ON (ALIBEM-BRAZIL),UVJ0018,JB FROZEN FOOD PTE LTD,4.7,4.7,4.7,5.0
2022-11-21,PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),UVJ0018,JB FROZEN FOOD PTE LTD,10.0,4.7,4.17,5.0
2022-11-21,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,UVS0008,COUNTRY FOODS PTE LTD,4.9,4.9,4.9,4.9
2022-11-21,PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,UVE0011,EURASIA FOOD SUPPLY PTE LTD,11.0,11.0,11.0,11.0
2022-11-21,PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,UVM0001,MUA HIN POULTRY FARM PTE LTD,3.6,3.6,3.6,3.6
2022-11-21,PCHI07,PORK CHITTELING 18KG/CTNS,UVT0042,TAO YUAN PTE LTD,7.4,3.7,3.7,3.7
2022-11-21,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,4.0,3.9,3.5,4.2
2022-11-21,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVL0013,LIM SIANG HUAT PTE LTD,11.7,3.9,3.5,4.2
2022-11-21,PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),UVC0011,CHIP HONG FARM PRODUCT,19.0,19.0,19.0,21.0
