item_code,description,week_start,vendor_code,vendor_name,total
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,355.5
OPO003-06,OTHER- CHICKEN BUFFALO WING STICK 18X350GM/CTNS,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,355.5
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-09-26,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,292.5
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,292.5
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO004-03,OTHER- CHICKEN DRUMMETS BREADED GARLIC 350gmX20pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,310.0
OPO004-04,OTHER- CHICKEN DRUMMETS **JUMBO**,2022-12-12,UVQ0003,QSR TRADING SDN BHD,4160.0
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,232.50000000000003
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,465.00000000000006
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,465.00000000000006
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,232.50000000000003
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,465.00000000000006
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,465.00000000000006
OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,465.00000000000006
OPO005-02,OTHER- CHICKEN FINGERS HOT & SPICY 800gmX14pkt,2022-12-12,UVQ0003,QSR TRADING SDN BHD,6552.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-09-26,UVS0008,COUNTRY FOODS PTE LTD,700.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,700.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,390.0
OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,2022-12-26,UVS0008,COUNTRY FOODS PTE LTD,780.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-09-26,UVS0008,COUNTRY FOODS PTE LTD,420.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,840.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,456.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,456.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,228.0
OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,456.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-09-26,UVS0008,COUNTRY FOODS PTE LTD,444.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,444.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,444.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,888.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,480.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,480.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,240.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,480.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,240.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,480.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,480.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,240.0
OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,2022-12-26,UVS0008,COUNTRY FOODS PTE LTD,240.0
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,400.0
OPO006-04,OTHER- CHICKEN POPCORN HOT & SPICY 10X1KG/CTNS,2022-12-26,UVS0008,COUNTRY FOODS PTE LTD,400.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-09-26,UVS0008,COUNTRY FOODS PTE LTD,292.5
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,292.5
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,292.5
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,292.5
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,585.0
OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,2022-12-26,UVS0008,COUNTRY FOODS PTE LTD,1170.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-10-10,UVC0008,CS TAY FOODS PTE LTD,255.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-10-31,UVC0008,CS TAY FOODS PTE LTD,510.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-11-14,UVC0008,CS TAY FOODS PTE LTD,255.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-11-28,UVC0008,CS TAY FOODS PTE LTD,255.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-12-05,UVC0008,CS TAY FOODS PTE LTD,153.0
OPO011,OTHER- SUPER CRISPY CHICKEN (CS TAY) 1X6KG/CTNS,2022-12-19,UVC0008,CS TAY FOODS PTE LTD,255.0
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,350.0
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,700.0
OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,700.0
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,2022-10-03,UVC0001,CASH SUPPLIER (NON-GST),44.0
OPO013-02,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 20X350gm/ctn,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,300.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,384.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,222.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,222.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,222.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,222.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,133.20000000000002
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,222.0
OPO013-06,OTHER- TEXAS WING (FARMPRIDE) 12x350gm,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,222.0
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,355.5
OPO015-03,OTHER- CRISPY CHICKEN STRIPES 18X350GM/CTNS,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,426.6
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,302.40000000000003
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,252.0
OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,252.0
OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,280.0
OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,126.0
OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,355.5
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,210.0
OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,210.0
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,360.0
OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,360.0
OPO024-02,OTHER- GARLIC PARMESAN CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,84.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,80.0
OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,80.0
OPR003-02,OTHER- ROTI PRATA PLAIN (KAWAN) 40PKT X 5PCS X 80GM/PKT,2022-12-19,UVF0021,FARMFOOD TRADING PTE LTD,51.2
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,57.599999999999994
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,27.599999999999998
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,27.599999999999998
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,27.599999999999998
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,27.599999999999998
OPR007,OTHER- PIZZA MARGHERITA 12X210GM,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,27.599999999999998
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,28.799999999999997
OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,57.599999999999994
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,31.200000000000003
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,31.200000000000003
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,31.200000000000003
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,31.200000000000003
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,31.200000000000003
OPR009,OTHER- PIZZA TRUFFLE 12X215GM,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,31.200000000000003
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-09-26,UVS0058,SUNRISE FOOD PTE LTD,170.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-10-03,UVS0058,SUNRISE FOOD PTE LTD,170.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-10-24,UVS0058,SUNRISE FOOD PTE LTD,170.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-11-07,UVS0058,SUNRISE FOOD PTE LTD,170.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-11-14,UVS0058,SUNRISE FOOD PTE LTD,170.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-11-21,UVS0058,SUNRISE FOOD PTE LTD,170.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-12-05,UVS0058,SUNRISE FOOD PTE LTD,85.0
ORM008,OTHER- INSTANT NOODLES - E ZEE,2022-12-19,UVS0058,SUNRISE FOOD PTE LTD,255.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-09-26,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-10-03,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-10-10,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-10-17,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-10-24,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,7520.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-10-31,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-11-07,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-11-14,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-11-21,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,7520.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-11-28,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,1880.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-12-05,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-12-12,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,7520.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-12-19,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,5640.0
OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,2022-12-26,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,3760.0
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-10-10,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-11-14,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-12-05,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005,OTHER- TAIWAN PORK SAUSAGE 500gm/pkt,2022-12-19,UVG0025,GOURMET CHEFS PTE LTD,880.0000000000001
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-10-10,UVG0025,GOURMET CHEFS PTE LTD,264.0
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-10-24,UVG0025,GOURMET CHEFS PTE LTD,450.0
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-11-07,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-11-14,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-11-28,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-12-12,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-12-19,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,2022-12-26,UVG0025,GOURMET CHEFS PTE LTD,440.00000000000006
OSA005-03,OTHER- PORK SAUSAGE 6INCH 20X1KG/CTNS,2022-09-26,UVG0025,GOURMET CHEFS PTE LTD,140.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-10-03,UVA0001,ANGLISS SINGAPORE PTE LTD,1600.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-10-10,UVA0001,ANGLISS SINGAPORE PTE LTD,1600.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-10-31,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,1000.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-11-07,UVA0001,ANGLISS SINGAPORE PTE LTD,6240.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-12-05,UVA0001,ANGLISS SINGAPORE PTE LTD,2550.0
OSBS02-01,OTHER- STKY BACON SLICED (USA-ASC) 5x2kg/ctn,2022-12-19,UVA0001,ANGLISS SINGAPORE PTE LTD,2550.0
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,2022-10-24,UVM0005,MILLENIUM TRADING PTE LTD,1130.0
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,2022-11-14,UVM0005,MILLENIUM TRADING PTE LTD,1130.0
OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,2022-12-12,UVM0005,MILLENIUM TRADING PTE LTD,969.9999999999999
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,2022-10-24,UVP0016,PREMIER FOODS ASIA PTE LTD,2100.0
OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,2022-11-21,UVP0016,PREMIER FOODS ASIA PTE LTD,2100.0
OSM001,OTHER- CURRY SAMOSA 20gmX96pcsX8box,2022-12-05,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,360.0
OSO004,OTHER- SOUP CLAM 500GM/PKT,2022-10-03,UVF0021,FARMFOOD TRADING PTE LTD,1400.0
OSO004,OTHER- SOUP CLAM 500GM/PKT,2022-10-24,UVF0021,FARMFOOD TRADING PTE LTD,1400.0
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,2022-10-03,UVP0002,PIN CORPORATION PTE LTD,57.0
OSP002,OTHER- SPINACH LEAF BALL (CHINA ) 10kgX1pkt,2022-11-14,UVP0002,PIN CORPORATION PTE LTD,95.0
OSR001,OTHER- CRISPY FOUR SEASON ROLL 5's 10x1kg/pkt,2022-12-19,UVA0003,ANG KEE FISH MERCHANT PTE LTD,130.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-10-03,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,320.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-10-17,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,640.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-10-24,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,192.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-11-07,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,192.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-11-14,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,640.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-11-28,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,320.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-12-05,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,320.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-12-19,UVP0001,PAN OCEAN SINGAPORE PTE LTD,72.0
OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,2022-12-26,UVP0001,PAN OCEAN SINGAPORE PTE LTD,72.0
OSR002-04,OTHER- VEGETABLE MINI ROLL 20gX20pcX20pkt/ctns,2022-12-19,UVF0021,FARMFOOD TRADING PTE LTD,210.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-10-24,UVB0006,BEN FOODS (S) PTE LTD,30.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-11-14,UVB0006,BEN FOODS (S) PTE LTD,30.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-11-21,UVB0006,BEN FOODS (S) PTE LTD,30.0
OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,2022-12-05,UVB0006,BEN FOODS (S) PTE LTD,30.0
