item_code,description,date,quantity,purchase_quantity
SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),2022-11-01,2062.0,600.0
SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),2022-12-01,2147.0,800.0
SCS003,SEAFOOD- CRAB STICK 250gmX20pkt,2022-11-01,2700.0,2700.0
SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,2022-10-01,18.0,20.0
SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,2022-11-01,53.0,0.0
SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,2022-12-01,62.0,60.0
SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,2022-10-01,40.0,40.0
SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,2022-11-01,0.0,0.0
SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,2022-12-01,40.0,40.0
SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,2022-10-01,43.0,30.0
SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,2022-11-01,47.0,20.0
SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,2022-12-01,138.0,75.0
SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,2022-10-01,78.0,50.0
SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,2022-11-01,40.0,0.0
SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,2022-12-01,296.0,50.0
SHI002-02,SEAFOOD- PRAWN MEAT 100/200 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,858.0,0.0
SHI002-02,SEAFOOD- PRAWN MEAT 100/200 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,751.0,0.0
SHI002-02,SEAFOOD- PRAWN MEAT 100/200 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,951.0,0.0
SHI006,SEAFOOD- BROKEN VANNAMEI (BM) 10x1kg/ctn,2022-10-01,60.0,0.0
SHI006,SEAFOOD- BROKEN VANNAMEI (BM) 10x1kg/ctn,2022-11-01,100.0,0.0
SHI006,SEAFOOD- BROKEN VANNAMEI (BM) 10x1kg/ctn,2022-12-01,89.0,0.0
SHI007,SEAFOOD- SHRIMP SLIDE ORANGE BOX (150g x 30pkts),2022-10-01,1112.0,0.0
SHI007,SEAFOOD- SHRIMP SLIDE ORANGE BOX (150g x 30pkts),2022-11-01,774.0,0.0
SHI007,SEAFOOD- SHRIMP SLIDE ORANGE BOX (150g x 30pkts),2022-12-01,1087.0,0.0
SLB006,SEAFOOD- CRAY PRAWN 150-200,2022-10-01,134.94,0.0
SLB006,SEAFOOD- CRAY PRAWN 150-200,2022-11-01,43.8,0.0
SLB006,SEAFOOD- CRAY PRAWN 150-200,2022-12-01,10.6,0.0
SLB007,SEAFOOD- CRAY PRAWN 100-150,2022-10-01,33.0,0.0
SLB007,SEAFOOD- CRAY PRAWN 100-150,2022-11-01,5.0,0.0
SLB007,SEAFOOD- CRAY PRAWN 100-150,2022-12-01,47.0,11.0
SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,2022-10-01,46.0,60.0
SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,2022-11-01,38.0,0.0
SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,2022-12-01,36.0,60.0
SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,2022-10-01,242.0,75.0
SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,2022-11-01,46.0,0.0
SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,2022-12-01,62.0,62.5
SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,2022-11-01,209.0,75.0
SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,2022-12-01,251.0,50.0
SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,2022-10-01,285.0,60.0
SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,2022-11-01,264.0,60.0
SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,2022-12-01,184.0,60.0
SOT003-01,SEAFOOD- CUTTLEFISH BALL (FIGO) 400GMX30PKT/CTNS,2022-10-01,276.0,300.0
SOT003-01,SEAFOOD- CUTTLEFISH BALL (FIGO) 400GMX30PKT/CTNS,2022-11-01,307.0,300.0
SOT003-01,SEAFOOD- CUTTLEFISH BALL (FIGO) 400GMX30PKT/CTNS,2022-12-01,314.0,300.0
SOT005,SEAFOOD- CRAB BALL 50pcs x 10pkt (700gm+-),2022-10-01,1.0,0.0
SOT005,SEAFOOD- CRAB BALL 50pcs x 10pkt (700gm+-),2022-11-01,7.0,0.0
SOT005,SEAFOOD- CRAB BALL 50pcs x 10pkt (700gm+-),2022-12-01,2.0,0.0
SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,2022-10-01,2160.0,1200.0
SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,2022-11-01,1026.0,0.0
SOYS03,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 288PCS/CTNS,2022-10-01,36.0,0.0
SOYS03,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 288PCS/CTNS,2022-11-01,30.0,0.0
SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,2022-11-01,144.0,720.0
SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,2022-12-01,1236.0,720.0
SOYS07,SEAFOOD- OYSTER 5g-8g (U CATCH) 1kg x 10pkt,2022-10-01,341.0,8000.0
SOYS07,SEAFOOD- OYSTER 5g-8g (U CATCH) 1kg x 10pkt,2022-11-01,0.0,0.0
SOYS07,SEAFOOD- OYSTER 5g-8g (U CATCH) 1kg x 10pkt,2022-12-01,1440.0,0.0
SOYS08,SEAFOOD- OYSTER M 11-13g 10x1kg/ctns,2022-11-01,1440.0,0.0
SOYS08,SEAFOOD- OYSTER M 11-13g 10x1kg/ctns,2022-12-01,30.0,0.0
SOYS09,SEAFOOD- OYSTER SS 5x2kg/ctns,2022-10-01,300.0,150.0
SOYS09,SEAFOOD- OYSTER SS 5x2kg/ctns,2022-11-01,498.0,0.0
SOYS09,SEAFOOD- OYSTER SS 5x2kg/ctns,2022-12-01,689.0,0.0
SOYS11,SEAFOOD- OYSTER 10g-12g (U CATCH) 250GM/PKT,2022-10-01,18.0,0.0
SOYS11,SEAFOOD- OYSTER 10g-12g (U CATCH) 250GM/PKT,2022-11-01,2.0,0.0
SOYS11,SEAFOOD- OYSTER 10g-12g (U CATCH) 250GM/PKT,2022-12-01,5.0,0.0
SOYS13,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 100PCS/CTNS,2022-10-01,4.0,0.0
SPH002,SEAFOOD- PRAWN HEAD/SHELL BULK 2X5KG/CTNS,2022-11-01,10.0,20.0
SPH002,SEAFOOD- PRAWN HEAD/SHELL BULK 2X5KG/CTNS,2022-12-01,110.0,120.0
SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,2022-10-01,590.0,150.0
SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,2022-11-01,660.0,200.0
SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,2022-12-01,620.0,200.0
SPR001,SEAFOOD- PRAWN MEAT PTO 31/40 (SHIP) 10X1kg/pkt,2022-10-01,658.0,0.0
SPR001,SEAFOOD- PRAWN MEAT PTO 31/40 (SHIP) 10X1kg/pkt,2022-11-01,484.0,0.0
SPR001,SEAFOOD- PRAWN MEAT PTO 31/40 (SHIP) 10X1kg/pkt,2022-12-01,318.0,0.0
SPR001-02,SEAFOOD- PRAWN MEAT PTO 31/40 10X1KG/CTNS (A121/122),2022-12-01,310.0,10.0
SPR001-04,SEAFOOD- PRAWN MEAT PTO 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,10.0,10.0
SPR001-05,SEAFOOD- PRAWN MEAT PTO 31/40 (IQF-BLUE PRAWN) 10X1kg/pkt,2022-12-01,30.0,10.0
SPR002-03,SEAFOOD- PRAWN MEAT PTO 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,1401.0,0.0
SPR002-03,SEAFOOD- PRAWN MEAT PTO 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,1394.0,0.0
SPR002-03,SEAFOOD- PRAWN MEAT PTO 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,1101.0,0.0
SPR003-05,SEAFOOD- PRAWN MEAT PTO 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,1132.0,0.0
SPR003-05,SEAFOOD- PRAWN MEAT PTO 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,1290.0,0.0
SPR003-05,SEAFOOD- PRAWN MEAT PTO 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,1426.0,0.0
SPR004-02,SEAFOOD- PRAWN MEAT PTO 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,503.0,0.0
SPR004-02,SEAFOOD- PRAWN MEAT PTO 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,531.0,0.0
SPR004-02,SEAFOOD- PRAWN MEAT PTO 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,602.0,150.0
SPR006-02,SEAFOOD- PRAWN MEAT PTO 16/20 (IQF-BLUE PRAWN) 10X1kg/pkt,2022-10-01,270.0,0.0
SPR006-02,SEAFOOD- PRAWN MEAT PTO 16/20 (IQF-BLUE PRAWN) 10X1kg/pkt,2022-11-01,381.0,0.0
SPR006-02,SEAFOOD- PRAWN MEAT PTO 16/20 (IQF-BLUE PRAWN) 10X1kg/pkt,2022-12-01,281.0,0.0
SQC001,SEAFOOD- SQUID CUT WITH SKIN 6X2KG/CTNS,2022-12-01,252.0,708.0
SQC002,SEAFOOD- SQUID CUT INDIA-MALAYSIA 8X2KG/CTNS,2022-10-01,1102.0,0.0
SQC002,SEAFOOD- SQUID CUT INDIA-MALAYSIA 8X2KG/CTNS,2022-11-01,2276.0,0.0
SQC002,SEAFOOD- SQUID CUT INDIA-MALAYSIA 8X2KG/CTNS,2022-12-01,1310.0,0.0
SQC003,SEAFOOD- CUTTLEFISH CUT WITH SKIN 2KGX6PKT **RED BAG**,2022-11-01,12.0,0.0
SQT001-04,SEAFOOD- SOTONG TUBE 1kgX10pkt U CATCH,2022-10-01,529.0,0.0
SQT001-04,SEAFOOD- SOTONG TUBE 1kgX10pkt U CATCH,2022-11-01,581.0,0.0
SQT001-04,SEAFOOD- SOTONG TUBE 1kgX10pkt U CATCH,2022-12-01,535.0,0.0
SQU0010,SEAFOOD- TAKO TENTACLES 60-70pcs/kg 10X1KG/CTNS,2022-10-01,577.0,0.0
SQU0010,SEAFOOD- TAKO TENTACLES 60-70pcs/kg 10X1KG/CTNS,2022-11-01,504.0,0.0
SQU0010,SEAFOOD- TAKO TENTACLES 60-70pcs/kg 10X1KG/CTNS,2022-12-01,450.0,0.0
SQU0010-02,SEAFOOD- TAKO TENTACLES 5-8pcs/kg 10X1KG/CTNS,2022-10-01,1553.0,200.0
SQU0010-02,SEAFOOD- TAKO TENTACLES 5-8pcs/kg 10X1KG/CTNS,2022-11-01,1903.0,0.0
SQU0010-02,SEAFOOD- TAKO TENTACLES 5-8pcs/kg 10X1KG/CTNS,2022-12-01,1526.0,0.0
SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,2022-10-01,625.0,150.0
SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,2022-11-01,615.0,150.0
SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,2022-12-01,590.0,150.0
SQU004,SEAFOOD- FRESH SQUID,2022-12-01,10.0,10.0
SQU005-03,SEAFOOD- BABY SQUID 4-5CM 10X1KG/CTNS,2022-11-01,10.0,10.0
SQU006-04,SEAFOOD- SOTONG FLOWER 1kgX10pkt,2022-10-01,1675.0,630.0
SQU006-04,SEAFOOD- SOTONG FLOWER 1kgX10pkt,2022-11-01,2140.0,0.0
SQU006-04,SEAFOOD- SOTONG FLOWER 1kgX10pkt,2022-12-01,2046.0,630.0
SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,2022-10-01,27.2,20.0
SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,2022-11-01,12.0,0.0
SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,2022-12-01,16.2,20.0
SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,2022-10-01,376.0,80.0
SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,2022-11-01,256.0,80.0
SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,2022-12-01,368.0,120.0
SSC003,SEAFOOD- FROZEN MUD CRAB,2022-10-01,3.6,3.6
SSK001,SQUID- SQUID SKEWER 130-150GM 16pcs/pkt 6x2kg/ctns,2022-11-01,6.0,0.0
SSK002,SQUID- SQUID SKEWER 130-150GM 6x2kg/ctns,2022-10-01,11.0,0.0
SSK002,SQUID- SQUID SKEWER 130-150GM 6x2kg/ctns,2022-11-01,4.0,0.0
SSK002,SQUID- SQUID SKEWER 130-150GM 6x2kg/ctns,2022-12-01,104.0,0.0
SSK003,SQUID- SQUID SKEWER 150-200GM 11pcs/pkt 6x2kg/ctns,2022-10-01,494.0,2136.0
SSK003,SQUID- SQUID SKEWER 150-200GM 11pcs/pkt 6x2kg/ctns,2022-11-01,505.0,0.0
SSK003,SQUID- SQUID SKEWER 150-200GM 11pcs/pkt 6x2kg/ctns,2022-12-01,923.0,0.0
SSK004,SQUID- SQUID SKEWER 150-200GM 10X1kg/ctns,2022-10-01,100.0,100.0
SSR004,SEAFOOD- SOTONG RING 1kgX10pkt,2022-10-01,663.0,2000.0
SSR004,SEAFOOD- SOTONG RING 1kgX10pkt,2022-11-01,430.0,0.0
SSR004,SEAFOOD- SOTONG RING 1kgX10pkt,2022-12-01,615.0,0.0
SSR03,SEAFOOD- CALAMARI (180pcs/ctn) 10X1kg/ctn,2022-10-01,53.0,10.0
SSR03,SEAFOOD- CALAMARI (180pcs/ctn) 10X1kg/ctn,2022-11-01,63.0,20.0
SSR03,SEAFOOD- CALAMARI (180pcs/ctn) 10X1kg/ctn,2022-12-01,41.0,25.0
SVA001-02,SEAFOOD- SEA TIGER HOSO 8-12PCS/PKT,2022-10-01,10.0,0.0
SVA001-07,SEAFOOD- FRESH WATER SCAMPI HOSO U15 10X1KG/CTNS,2022-10-01,197.0,0.0
SVA001-07,SEAFOOD- FRESH WATER SCAMPI HOSO U15 10X1KG/CTNS,2022-11-01,959.0,0.0
SVA001-07,SEAFOOD- FRESH WATER SCAMPI HOSO U15 10X1KG/CTNS,2022-12-01,1194.0,0.0
SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs A&O 10x1pkt/ctn,2022-10-01,267.0,0.0
SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs A&O 10x1pkt/ctn,2022-11-01,279.0,150.0
SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs A&O 10x1pkt/ctn,2022-12-01,414.0,72.0
SVA0011-02,SEAFOOD- VANNAMEI HOSO 16-20pcs 10X1pkt/ctn,2022-12-01,170.0,20.0
SVA002-06,SEAFOOD- BLACK TIGER HOSO 13/15 10X1pkt,2022-12-01,184.0,80.0
SVA002-07,SEAFOOD- BLACK TIGER HOSO 31-40pcs A&O 10x1pkt/ctn,2022-10-01,2.0,0.0
SVA002-07,SEAFOOD- BLACK TIGER HOSO 31-40pcs A&O 10x1pkt/ctn,2022-11-01,17.0,0.0
SVA002-07,SEAFOOD- BLACK TIGER HOSO 31-40pcs A&O 10x1pkt/ctn,2022-12-01,25.0,0.0
SVA002-08,SEAFOOD- BLACK TIGER HOSO 41-50pcs A&O 10x1pkt/ctn,2022-11-01,500.0,500.0
SVA002-08,SEAFOOD- BLACK TIGER HOSO 41-50pcs A&O 10x1pkt/ctn,2022-12-01,450.0,450.0
SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,2022-10-01,178.0,125.0
SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,2022-11-01,144.0,50.0
SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,2022-12-01,69.0,30.0
SVA003,SEAFOOD- VANNAMEI HOSO 51-60 GOLDEN-PERU 700GM/PKT,2022-12-01,150.0,60.0
SVA003-02,SEAFOOD- VANNAMEI HOSO 51-60pcs A&O 10x1pkt/ctn,2022-10-01,9.0,0.0
SVA003-02,SEAFOOD- VANNAMEI HOSO 51-60pcs A&O 10x1pkt/ctn,2022-11-01,54.0,0.0
SVA003-02,SEAFOOD- VANNAMEI HOSO 51-60pcs A&O 10x1pkt/ctn,2022-12-01,10.0,10.0
SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,2022-10-01,372.0,150.0
SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,2022-11-01,282.0,250.0
SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,2022-12-01,449.0,200.0
SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 10X1pkt/ctn (AA-MESTI),2022-10-01,13.0,0.0
SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 10X1pkt/ctn (AA-MESTI),2022-11-01,0.0,0.0
SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 10X1pkt/ctn (AA-MESTI),2022-12-01,226.0,180.0
SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),2022-10-01,367.0,150.0
SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),2022-11-01,570.0,400.0
SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),2022-12-01,726.0,400.0
SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),2022-10-01,502.0,100.0
SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),2022-11-01,455.0,200.0
SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),2022-12-01,330.0,400.0
SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),2022-12-01,264.0,180.0
SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,2022-10-01,1338.0,504.0
SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,2022-11-01,1749.0,600.0
SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,2022-12-01,1634.0,200.0
SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,2022-10-01,298.0,0.0
SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,2022-11-01,0.0,0.0
SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,2022-12-01,16.0,20.0
SVA007,SEAFOOD- VANNAMEI HOSO 31-35 (ECU) 5X2KG/CTNS,2022-12-01,24.0,125.0
SVA008,SEAFOOD- VANNAMEI HOSO 41/50 6x2KG/PKT,2022-11-01,248.0,768.0
SVA008,SEAFOOD- VANNAMEI HOSO 41/50 6x2KG/PKT,2022-12-01,391.0,0.0
SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 GOLDEN-PERU 700GM/PKT,2022-12-01,170.0,60.0
SVA008-03,SEAFOOD- VANNAMEI HOSO 41/50 12X1KG/CTNS ECU,2022-10-01,179.0,180.0
SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,2022-10-01,570.0,150.0
SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,2022-11-01,515.0,100.0
SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,2022-12-01,240.0,200.0
SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,2022-10-01,174.0,100.0
SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,2022-11-01,84.0,120.0
SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,2022-12-01,159.0,120.0
SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,2022-10-01,300.0,200.0
SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,2022-11-01,300.0,175.0
SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG - G54,2022-12-01,610.0,200.0
SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,2022-10-01,466.0,180.0
SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,2022-11-01,312.0,180.0
SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,2022-12-01,158.0,0.0
SVL001,SEAFOOD- PRAWN MEAT PND 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,911.0,0.0
SVL001,SEAFOOD- PRAWN MEAT PND 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,831.0,0.0
SVL001,SEAFOOD- PRAWN MEAT PND 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,878.0,0.0
SVL002-02,SEAFOOD- PRAWN MEAT PND 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,591.0,0.0
SVL002-02,SEAFOOD- PRAWN MEAT PND 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,649.0,0.0
SVL002-02,SEAFOOD- PRAWN MEAT PND 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,730.0,0.0
SVL003-02,SEAFOOD- PRAWN MEAT PND 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,284.0,0.0
SVL003-02,SEAFOOD- PRAWN MEAT PND 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,292.0,0.0
SVL003-02,SEAFOOD- PRAWN MEAT PND 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,261.0,0.0
SVL004,SEAFOOD- PRAWN MEAT PND 71/90 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,722.0,0.0
SVL004,SEAFOOD- PRAWN MEAT PND 71/90 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,595.0,0.0
SVL004,SEAFOOD- PRAWN MEAT PND 71/90 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,647.0,0.0
SVL005-02,SEAFOOD- PRAWN MEAT PND 91/120 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,219.0,0.0
SVL005-02,SEAFOOD- PRAWN MEAT PND 91/120 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,181.0,0.0
SVL005-02,SEAFOOD- PRAWN MEAT PND 91/120 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,247.0,0.0
SVL006-02,SEAFOOD- PRAWN MEAT PND 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-10-01,563.0,0.0
SVL006-02,SEAFOOD- PRAWN MEAT PND 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-11-01,496.0,0.0
SVL006-02,SEAFOOD- PRAWN MEAT PND 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,2022-12-01,608.0,50.0
SVL008,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 16/20 10X1kg,2022-10-01,215.0,0.0
SVL008,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 16/20 10X1kg,2022-11-01,159.0,0.0
SVL008,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 16/20 10X1kg,2022-12-01,213.0,0.0
SWC001,SEAFOOD- WHITE CLAM 40/60 or 60/80 10X1KG/CTNS,2022-10-01,36.0,0.0
SWC001,SEAFOOD- WHITE CLAM 40/60 or 60/80 10X1KG/CTNS,2022-11-01,38.0,50.0
SWC001,SEAFOOD- WHITE CLAM 40/60 or 60/80 10X1KG/CTNS,2022-12-01,19.0,50.0
SWC001-02,SEAFOOD- CLAM MEAT 500GMX20PKT/CTNS,2022-10-01,68.0,0.0
SWC001-02,SEAFOOD- CLAM MEAT 500GMX20PKT/CTNS,2022-11-01,32.0,0.0
SWC001-02,SEAFOOD- CLAM MEAT 500GMX20PKT/CTNS,2022-12-01,92.5,0.0
SWC002-04,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn (U CATCH),2022-10-01,7359.0,0.0
SWC002-04,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn (U CATCH),2022-11-01,6042.5,0.0
SWC002-04,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn (U CATCH),2022-12-01,5293.5,24000.0
SWC003,SEAFOOD- MALA FLOWER CLAMS 40/50 500gmX20pkt/ctn,2022-10-01,325.0,0.0
SWC003,SEAFOOD- MALA FLOWER CLAMS 40/50 500gmX20pkt/ctn,2022-11-01,128.5,0.0
SWC003,SEAFOOD- MALA FLOWER CLAMS 40/50 500gmX20pkt/ctn,2022-12-01,132.0,0.0
SWC003-02,SEAFOOD- WHITE CLAM - BUTTER 500gm x 20pkt/ctns,2022-10-01,60.0,0.0
SWC003-02,SEAFOOD- WHITE CLAM - BUTTER 500gm x 20pkt/ctns,2022-11-01,40.0,0.0
SWC004,SEAFOOD- GONG GONG FRESH,2022-12-01,5.0,5.0
SWC004-01,SEAFOOD- GONG GONG 20kg,2022-10-01,165.0,0.0
SWC004-01,SEAFOOD- GONG GONG 20kg,2022-11-01,265.0,120.0
SWC004-01,SEAFOOD- GONG GONG 20kg,2022-12-01,255.8,200.0
SWC005-01,SEAFOOD- COCKLES FRESH,2022-12-01,15.0,7.5
SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,2022-10-01,161.0,100.0
SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,2022-11-01,169.0,80.0
SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,2022-12-01,207.0,100.0
fgr001-02,FISH- GROUPER 8-10pcs 2kgX 5pkt,2022-10-01,42.0,0.0
fgr001-02,FISH- GROUPER 8-10pcs 2kgX 5pkt,2022-11-01,32.0,50.0
fgr001-02,FISH- GROUPER 8-10pcs 2kgX 5pkt,2022-12-01,90.0,50.0
BLO001,0,2022-10-01,0.0,727.05
